Image,Type,Augmented
../data/img_augmented\trajan_luna_clarus_flamma_b286f167_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_luna_clarus_flamma_b286f167_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_spiritus_bellum_terra_4835d4b0_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_spiritus_bellum_terra_4835d4b0_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_spiritus_bellum_terra_4835d4b0_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_spiritus_bellum_terra_4835d4b0_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_spiritus_bellum_terra_4835d4b0_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_spiritus_bellum_terra_4835d4b0_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_spiritus_bellum_terra_4835d4b0_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_spiritus_bellum_terra_4835d4b0_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_anima_caligo_terra_7be56ab4_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_anima_caligo_terra_7be56ab4_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_anima_caligo_terra_7be56ab4_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_anima_caligo_terra_7be56ab4_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_anima_caligo_terra_7be56ab4_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_anima_caligo_terra_7be56ab4_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_anima_caligo_terra_7be56ab4_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_anima_caligo_terra_7be56ab4_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_libertas_gemma_imago_d18a52ca_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_libertas_gemma_imago_d18a52ca_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_libertas_gemma_imago_d18a52ca_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_libertas_gemma_imago_d18a52ca_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_libertas_gemma_imago_d18a52ca_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_libertas_gemma_imago_d18a52ca_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_libertas_gemma_imago_d18a52ca_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_libertas_gemma_imago_d18a52ca_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_concordia_chorus_probitas_f0869d9b_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_concordia_chorus_probitas_f0869d9b_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_concordia_chorus_probitas_f0869d9b_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_concordia_chorus_probitas_f0869d9b_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_concordia_chorus_probitas_f0869d9b_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_concordia_chorus_probitas_f0869d9b_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_concordia_chorus_probitas_f0869d9b_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_concordia_chorus_probitas_f0869d9b_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_statera_nix_aqua_0aa73103_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_statera_nix_aqua_0aa73103_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_statera_nix_aqua_0aa73103_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_statera_nix_aqua_0aa73103_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_statera_nix_aqua_0aa73103_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_statera_nix_aqua_0aa73103_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_statera_nix_aqua_0aa73103_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_statera_nix_aqua_0aa73103_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_prudentia_bellum_clarus_682c5da7_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_prudentia_bellum_clarus_682c5da7_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_prudentia_bellum_clarus_682c5da7_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_prudentia_bellum_clarus_682c5da7_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_prudentia_bellum_clarus_682c5da7_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_prudentia_bellum_clarus_682c5da7_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_prudentia_bellum_clarus_682c5da7_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_prudentia_bellum_clarus_682c5da7_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_formosus_gravis_arbor_fb4d0960_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_formosus_gravis_arbor_fb4d0960_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_formosus_gravis_arbor_fb4d0960_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_formosus_gravis_arbor_fb4d0960_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_formosus_gravis_arbor_fb4d0960_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_formosus_gravis_arbor_fb4d0960_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_formosus_gravis_arbor_fb4d0960_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_formosus_gravis_arbor_fb4d0960_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_audacia_nubes_pax_7e43169e_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_audacia_nubes_pax_7e43169e_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_audacia_nubes_pax_7e43169e_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_audacia_nubes_pax_7e43169e_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_audacia_nubes_pax_7e43169e_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_audacia_nubes_pax_7e43169e_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_audacia_nubes_pax_7e43169e_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_audacia_nubes_pax_7e43169e_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_sol_gloria_clarus_028b62b5_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_sol_gloria_clarus_028b62b5_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_sol_gloria_clarus_028b62b5_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_sol_gloria_clarus_028b62b5_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_sol_gloria_clarus_028b62b5_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_sol_gloria_clarus_028b62b5_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_sol_gloria_clarus_028b62b5_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_sol_gloria_clarus_028b62b5_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_bellum_triumphus_mors_860ce563_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_bellum_triumphus_mors_860ce563_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_bellum_triumphus_mors_860ce563_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_bellum_triumphus_mors_860ce563_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_bellum_triumphus_mors_860ce563_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_bellum_triumphus_mors_860ce563_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_bellum_triumphus_mors_860ce563_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_bellum_triumphus_mors_860ce563_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_claritas_meritum_fides_1f59ab48_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_claritas_meritum_fides_1f59ab48_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_claritas_meritum_fides_1f59ab48_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_claritas_meritum_fides_1f59ab48_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_claritas_meritum_fides_1f59ab48_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_claritas_meritum_fides_1f59ab48_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_claritas_meritum_fides_1f59ab48_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_claritas_meritum_fides_1f59ab48_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_pluvia_mors_sensus_5496d66a_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_pluvia_mors_sensus_5496d66a_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_pluvia_mors_sensus_5496d66a_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_pluvia_mors_sensus_5496d66a_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_pluvia_mors_sensus_5496d66a_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_pluvia_mors_sensus_5496d66a_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_pluvia_mors_sensus_5496d66a_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_pluvia_mors_sensus_5496d66a_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_vita_ignobilis_clarus_8e064968_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_vita_ignobilis_clarus_8e064968_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_vita_ignobilis_clarus_8e064968_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_vita_ignobilis_clarus_8e064968_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_vita_ignobilis_clarus_8e064968_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_vita_ignobilis_clarus_8e064968_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_vita_ignobilis_clarus_8e064968_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_vita_ignobilis_clarus_8e064968_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_ignis_claritas_decorus_158ca71d_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_ignis_claritas_decorus_158ca71d_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_ignis_claritas_decorus_158ca71d_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_ignis_claritas_decorus_158ca71d_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_ignis_claritas_decorus_158ca71d_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_ignis_claritas_decorus_158ca71d_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_ignis_claritas_decorus_158ca71d_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_ignis_claritas_decorus_158ca71d_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_corpus_fides_sonus_aab2cd64_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_corpus_fides_sonus_aab2cd64_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_corpus_fides_sonus_aab2cd64_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_corpus_fides_sonus_aab2cd64_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_corpus_fides_sonus_aab2cd64_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_corpus_fides_sonus_aab2cd64_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_corpus_fides_sonus_aab2cd64_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_corpus_fides_sonus_aab2cd64_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_ignis_amor_ars_f39711ca_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_ignis_amor_ars_f39711ca_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_ignis_amor_ars_f39711ca_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_ignis_amor_ars_f39711ca_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_ignis_amor_ars_f39711ca_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_ignis_amor_ars_f39711ca_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_ignis_amor_ars_f39711ca_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_ignis_amor_ars_f39711ca_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_celeritas_herba_pax_77b57e3b_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_celeritas_herba_pax_77b57e3b_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_celeritas_herba_pax_77b57e3b_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_celeritas_herba_pax_77b57e3b_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_celeritas_herba_pax_77b57e3b_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_celeritas_herba_pax_77b57e3b_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_celeritas_herba_pax_77b57e3b_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_celeritas_herba_pax_77b57e3b_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_triumphus_nix_sonus_36498670_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_triumphus_nix_sonus_36498670_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_triumphus_nix_sonus_36498670_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_triumphus_nix_sonus_36498670_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_triumphus_nix_sonus_36498670_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_triumphus_nix_sonus_36498670_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_triumphus_nix_sonus_36498670_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_triumphus_nix_sonus_36498670_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_audacia_bellum_chorus_abd17203_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_audacia_bellum_chorus_abd17203_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_audacia_bellum_chorus_abd17203_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_audacia_bellum_chorus_abd17203_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_audacia_bellum_chorus_abd17203_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_audacia_bellum_chorus_abd17203_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_audacia_bellum_chorus_abd17203_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_audacia_bellum_chorus_abd17203_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_decorus_sonus_claritas_ae555fcb_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_decorus_sonus_claritas_ae555fcb_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_decorus_sonus_claritas_ae555fcb_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_decorus_sonus_claritas_ae555fcb_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_decorus_sonus_claritas_ae555fcb_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_decorus_sonus_claritas_ae555fcb_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_decorus_sonus_claritas_ae555fcb_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_decorus_sonus_claritas_ae555fcb_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_nobilitas_meritum_arbor_e7756634_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_nobilitas_meritum_arbor_e7756634_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_nobilitas_meritum_arbor_e7756634_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_nobilitas_meritum_arbor_e7756634_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_nobilitas_meritum_arbor_e7756634_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_nobilitas_meritum_arbor_e7756634_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_nobilitas_meritum_arbor_e7756634_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_nobilitas_meritum_arbor_e7756634_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_decorus_nix_veritas_f16f41e3_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_decorus_nix_veritas_f16f41e3_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_decorus_nix_veritas_f16f41e3_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_decorus_nix_veritas_f16f41e3_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_decorus_nix_veritas_f16f41e3_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_decorus_nix_veritas_f16f41e3_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_decorus_nix_veritas_f16f41e3_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_decorus_nix_veritas_f16f41e3_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_sensus_gravis_oratio_2fd05a28_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_sensus_gravis_oratio_2fd05a28_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_sensus_gravis_oratio_2fd05a28_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_sensus_gravis_oratio_2fd05a28_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_sensus_gravis_oratio_2fd05a28_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_sensus_gravis_oratio_2fd05a28_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_sensus_gravis_oratio_2fd05a28_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_sensus_gravis_oratio_2fd05a28_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_fortitudo_virtus_ratio_f224a6a9_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_fortitudo_virtus_ratio_f224a6a9_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_fortitudo_virtus_ratio_f224a6a9_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_fortitudo_virtus_ratio_f224a6a9_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_fortitudo_virtus_ratio_f224a6a9_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_fortitudo_virtus_ratio_f224a6a9_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_fortitudo_virtus_ratio_f224a6a9_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_fortitudo_virtus_ratio_f224a6a9_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_anima_mens_verbum_c273e992_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_anima_mens_verbum_c273e992_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_anima_mens_verbum_c273e992_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_anima_mens_verbum_c273e992_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_anima_mens_verbum_c273e992_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_anima_mens_verbum_c273e992_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_anima_mens_verbum_c273e992_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_anima_mens_verbum_c273e992_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_mors_statera_serenus_486bc9d7_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_mors_statera_serenus_486bc9d7_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_mors_statera_serenus_486bc9d7_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_mors_statera_serenus_486bc9d7_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_mors_statera_serenus_486bc9d7_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_mors_statera_serenus_486bc9d7_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_mors_statera_serenus_486bc9d7_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_mors_statera_serenus_486bc9d7_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_honestas_caligo_salus_72f34247_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_honestas_caligo_salus_72f34247_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_honestas_caligo_salus_72f34247_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_honestas_caligo_salus_72f34247_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_honestas_caligo_salus_72f34247_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_honestas_caligo_salus_72f34247_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_honestas_caligo_salus_72f34247_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_honestas_caligo_salus_72f34247_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_sonus_libertas_arbor_c10fde2b_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_sonus_libertas_arbor_c10fde2b_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_sonus_libertas_arbor_c10fde2b_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_sonus_libertas_arbor_c10fde2b_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_sonus_libertas_arbor_c10fde2b_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_sonus_libertas_arbor_c10fde2b_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_sonus_libertas_arbor_c10fde2b_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_sonus_libertas_arbor_c10fde2b_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_levis_bellum_ventus_998d78df_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_levis_bellum_ventus_998d78df_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_levis_bellum_ventus_998d78df_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_levis_bellum_ventus_998d78df_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_levis_bellum_ventus_998d78df_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_levis_bellum_ventus_998d78df_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_levis_bellum_ventus_998d78df_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_levis_bellum_ventus_998d78df_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_luna_triumphus_fortis_d269ad1e_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_luna_triumphus_fortis_d269ad1e_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_luna_triumphus_fortis_d269ad1e_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_luna_triumphus_fortis_d269ad1e_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_luna_triumphus_fortis_d269ad1e_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_luna_triumphus_fortis_d269ad1e_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_luna_triumphus_fortis_d269ad1e_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_luna_triumphus_fortis_d269ad1e_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_regnum_amicitia_terra_9a936522_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_regnum_amicitia_terra_9a936522_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_regnum_amicitia_terra_9a936522_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_regnum_amicitia_terra_9a936522_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_regnum_amicitia_terra_9a936522_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_regnum_amicitia_terra_9a936522_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_regnum_amicitia_terra_9a936522_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_regnum_amicitia_terra_9a936522_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_spes_color_flos_4843322c_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_spes_color_flos_4843322c_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_spes_color_flos_4843322c_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_spes_color_flos_4843322c_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_spes_color_flos_4843322c_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_spes_color_flos_4843322c_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_spes_color_flos_4843322c_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_spes_color_flos_4843322c_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_aura_audacia_mors_719c9e45_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_aura_audacia_mors_719c9e45_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_aura_audacia_mors_719c9e45_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_aura_audacia_mors_719c9e45_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_aura_audacia_mors_719c9e45_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_aura_audacia_mors_719c9e45_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_aura_audacia_mors_719c9e45_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_aura_audacia_mors_719c9e45_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_labor_vita_tempus_65d5a4e8_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_labor_vita_tempus_65d5a4e8_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_labor_vita_tempus_65d5a4e8_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_labor_vita_tempus_65d5a4e8_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_labor_vita_tempus_65d5a4e8_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_labor_vita_tempus_65d5a4e8_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_labor_vita_tempus_65d5a4e8_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_labor_vita_tempus_65d5a4e8_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_pax_prudentia_memoria_78ecd0d2_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_pax_prudentia_memoria_78ecd0d2_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_pax_prudentia_memoria_78ecd0d2_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_pax_prudentia_memoria_78ecd0d2_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_pax_prudentia_memoria_78ecd0d2_aug_4.jpg,trajan,Augmented
../data/img_augmented\trajan_pax_prudentia_memoria_78ecd0d2_aug_5.jpg,trajan,Augmented
../data/img_augmented\trajan_pax_prudentia_memoria_78ecd0d2_aug_6.jpg,trajan,Augmented
../data/img_augmented\trajan_pax_prudentia_memoria_78ecd0d2_aug_7.jpg,trajan,Augmented
../data/img_augmented\trajan_sapor_amicitia_constantia_da13f322_aug_0.jpg,trajan,Augmented
../data/img_augmented\trajan_sapor_amicitia_constantia_da13f322_aug_1.jpg,trajan,Augmented
../data/img_augmented\trajan_sapor_amicitia_constantia_da13f322_aug_2.jpg,trajan,Augmented
../data/img_augmented\trajan_sapor_amicitia_constantia_da13f322_aug_3.jpg,trajan,Augmented
../data/img_augmented\trajan_sapor_amicitia_constantia_da13f322_aug_4.jpg,trajan,Augmented
